[
((-0.4874531569793613, 4.499977630634348, 22.132629997970472), (-0.5844084777763758, 4.981773594276044, 23.003533158596106), 0.34056162628811465),
((-0.5844084777763758, 4.981773594276044, 23.003533158596106), (-0.6813637985733904, 5.46356955791774, 23.87443631922174), 0.3235335449737089),
((-0.6813637985733904, 5.46356955791774, 23.87443631922174), (-0.7783191193704049, 5.945365521559436, 24.745339479847374), 0.3235335449737089),
((-0.7783191193704049, 5.945365521559436, 24.745339479847374), (-0.8752744401674194, 6.4271614852011325, 25.616242640473008), 0.30735686772502346),
((-0.8752744401674194, 6.4271614852011325, 25.616242640473008), (-0.9722297609644339, 6.908957448842829, 26.48714580109864), 0.30735686772502346),
((-0.9722297609644339, 6.908957448842829, 26.48714580109864), (-1.0691850817614486, 7.390753412484525, 27.358048961724275), 0.2919890243387723),
((-1.0691850817614486, 7.390753412484525, 27.358048961724275), (-1.1661404025584632, 7.872549376126221, 28.22895212234991), 0.2919890243387723),
((-1.1661404025584632, 7.872549376126221, 28.22895212234991), (-1.2630957233554778, 8.354345339767917, 29.099855282975543), 0.27738957312183365),
((-1.2630957233554778, 8.354345339767917, 29.099855282975543), (-1.3600510441524924, 8.836141303409613, 29.970758443601177), 0.27738957312183365),
((-1.3600510441524924, 8.836141303409613, 29.970758443601177), (-1.5197487619745367, 9.260806803680412, 30.861912668077604), 0.2259355409925655),
((-1.5197487619745367, 9.260806803680412, 30.861912668077604), (-1.6794464797965807, 9.68547230395121, 31.75306689255403), 0.2259355409925655),
((-1.6794464797965807, 9.68547230395121, 31.75306689255403), (-1.9006711985829101, 10.04977537997401, 32.657689959139354), 0.20390682574579033),
((-1.9006711985829101, 10.04977537997401, 32.657689959139354), (-2.1218959173692395, 10.41407845599681, 33.56231302572468), 0.20390682574579033),
((-2.1218959173692395, 10.41407845599681, 33.56231302572468), (-2.402963983430753, 10.715246541390867, 34.47352020665584), 0.18402591023557577),
((-2.402963983430753, 10.715246541390867, 34.47352020665584), (-2.6840320494922665, 11.016414626784924, 35.384727387587006), 0.18402591023557577),
((-2.6840320494922665, 11.016414626784924, 35.384727387587006), (-3.0228043651326972, 11.252155650570126, 36.295583846015184), 0.16608338398760714),
((-3.0228043651326972, 11.252155650570126, 36.295583846015184), (-3.361576680773128, 11.487896674355328, 37.20644030444336), 0.16608338398760714),
((-3.361576680773128, 11.487896674355328, 37.20644030444336), (-3.755474984114136, 11.656416504996349, 38.11001387272975), 0.14989025404881542),
((-3.755474984114136, 11.656416504996349, 38.11001387272975), (-4.149373287455144, 11.82493633563737, 39.01358744101614), 0.14989025404881542),
((-4.149373287455144, 11.82493633563737, 39.01358744101614), (-4.543271590796151, 11.99345616627839, 39.91716100930253), 0.14239574134637464),
((-4.543271590796151, 11.99345616627839, 39.91716100930253), (-4.937169894137159, 12.161975996919411, 40.82073457758892), 0.14239574134637464),
((-4.937169894137159, 12.161975996919411, 40.82073457758892), (-5.331068197478166, 12.330495827560432, 41.72430814587531), 0.1352759542790559),
((-5.331068197478166, 12.330495827560432, 41.72430814587531), (-5.724966500819174, 12.499015658201452, 42.6278817141617), 0.1352759542790559),
((-5.724966500819174, 12.499015658201452, 42.6278817141617), (-6.118864804160181, 12.667535488842473, 43.53145528244809), 0.1285121565651031),
((-6.118864804160181, 12.667535488842473, 43.53145528244809), (-6.512763107501189, 12.836055319483494, 44.43502885073448), 0.1285121565651031),
((-6.512763107501189, 12.836055319483494, 44.43502885073448), (-6.906661410842196, 13.004575150124515, 45.33860241902087), 0.12208654873684793),
((-6.906661410842196, 13.004575150124515, 45.33860241902087), (-7.300559714183204, 13.173094980765535, 46.24217598730726), 0.12208654873684793),
((-7.300559714183204, 13.173094980765535, 46.24217598730726), (-7.694230639807062, 13.307203248423631, 47.15159237976135), 0.09944025698709223),
((-7.694230639807062, 13.307203248423631, 47.15159237976135), (-8.08790156543092, 13.441311516081727, 48.06100877221543), 0.09944025698709223),
((-8.08790156543092, 13.441311516081727, 48.06100877221543), (-8.480865485955112, 13.540844830490554, 48.97516000504786), 0.08974483193085074),
((-8.480865485955112, 13.540844830490554, 48.97516000504786), (-8.873829406479304, 13.640378144899381, 49.88931123788029), 0.08974483193085074),
((-8.873829406479304, 13.640378144899381, 49.88931123788029), (-9.265607555898125, 13.705215240047263, 50.807083558628065), 0.08099471081759278),
((-9.265607555898125, 13.705215240047263, 50.807083558628065), (-9.657385705316946, 13.770052335195144, 51.72485587937584), 0.08099471081759278),
((-9.657385705316946, 13.770052335195144, 51.72485587937584), (-10.047500762304125, 13.800114217069032, 52.645131123838105), 0.07309772651287748),
((-10.047500762304125, 13.800114217069032, 52.645131123838105), (-10.437615819291304, 13.83017609894292, 53.56540636830037), 0.07309772651287748),
((-10.437615819291304, 13.83017609894292, 53.56540636830037), (-10.82559248874252, 13.825426141770429, 54.4870633228493), 0.0659706981778719),
((-10.82559248874252, 13.825426141770429, 54.4870633228493), (-11.213569158193737, 13.820676184597938, 55.40872027739823), 0.0659706981778719),
((-11.213569158193737, 13.820676184597938, 55.40872027739823), (-11.601545827644953, 13.815926227425447, 56.33037723194716), 0.0626721632689783),
((-11.601545827644953, 13.815926227425447, 56.33037723194716), (-11.98952249709617, 13.811176270252956, 57.25203418649609), 0.0626721632689783),
((-11.98952249709617, 13.811176270252956, 57.25203418649609), (-12.377499166547386, 13.806426313080465, 58.17369114104502), 0.059538555105529384),
((-12.377499166547386, 13.806426313080465, 58.17369114104502), (-12.765475835998602, 13.801676355907974, 59.09534809559395), 0.059538555105529384),
((-12.765475835998602, 13.801676355907974, 59.09534809559395), (-13.153452505449819, 13.796926398735483, 60.01700505014288), 0.05656162735025291),
((-13.153452505449819, 13.796926398735483, 60.01700505014288), (-13.541429174901035, 13.792176441562992, 60.93866200469181), 0.05656162735025291),
((-13.541429174901035, 13.792176441562992, 60.93866200469181), (-13.929405844352251, 13.787426484390501, 61.860318959240736), 0.053733545982740265),
((-13.929405844352251, 13.787426484390501, 61.860318959240736), (-14.317382513803468, 13.78267652721801, 62.781975913789665), 0.053733545982740265),
((-14.317382513803468, 13.78267652721801, 62.781975913789665), (-14.694532362252444, 13.951551414301251, 63.69260166805293), 0.04376630903760433),
((-14.694532362252444, 13.951551414301251, 63.69260166805293), (-15.07168221070142, 14.120426301384493, 64.6032274223162), 0.04376630903760433),
((-15.07168221070142, 14.120426301384493, 64.6032274223162), (-15.426545730850066, 14.457794854734257, 65.47515307354936), 0.03949909390643791),
((-15.426545730850066, 14.457794854734257, 65.47515307354936), (-15.781409250998712, 14.79516340808402, 66.34707872478253), 0.03949909390643791),
((-15.781409250998712, 14.79516340808402, 66.34707872478253), (-16.10320409435692, 15.2907748549235, 67.15381125328857), 0.03564793225056021),
((-16.10320409435692, 15.2907748549235, 67.15381125328857), (-16.424998937715124, 15.78638630176298, 67.9605437817946), 0.03564793225056021),
((-16.424998937715124, 15.78638630176298, 67.9605437817946), (-16.703947530803497, 16.42518173907145, 68.6775710279212), 0.032172258856130585),
((-16.703947530803497, 16.42518173907145, 68.6775710279212), (-16.98289612389187, 17.06397717637992, 69.39459827404781), 0.032172258856130585),
((-16.98289612389187, 17.06397717637992, 69.39459827404781), (-17.21052275486422, 17.826547128040854, 70.00013372775472), 0.029035463617657853),
((-17.21052275486422, 17.826547128040854, 70.00013372775472), (-17.438149385836567, 18.589117079701786, 70.60566918146162), 0.029035463617657853),
((-17.438149385836567, 18.589117079701786, 70.60566918146162), (-17.665776016808916, 19.35168703136272, 71.21120463516853), 0.027583690436774957),
((-17.665776016808916, 19.35168703136272, 71.21120463516853), (-17.893402647781265, 20.11425698302365, 71.81674008887543), 0.027583690436774957),
((-14.317382513803468, 13.78267652721801, 62.781975913789665), (-14.705359183254684, 13.77792657004552, 63.703632868338595), 0.04849452524942309),
((-14.705359183254684, 13.77792657004552, 63.703632868338595), (-15.0933358527059, 13.773176612873028, 64.62528982288752), 0.04849452524942309),
((-7.300559714183204, 13.173094980765535, 46.24217598730726), (-7.694458017524211, 13.341614811406556, 47.14574955559365), 0.11018311023500525),
((-7.694458017524211, 13.341614811406556, 47.14574955559365), (-8.08835632086522, 13.510134642047577, 48.04932312388004), 0.11018311023500525),
((-8.08835632086522, 13.510134642047577, 48.04932312388004), (-8.482254624206227, 13.678654472688597, 48.95289669216643), 0.10467395472325498),
((-8.482254624206227, 13.678654472688597, 48.95289669216643), (-8.876152927547235, 13.847174303329618, 49.856470260452824), 0.10467395472325498),
((-8.876152927547235, 13.847174303329618, 49.856470260452824), (-9.270051230888242, 14.015694133970639, 50.760043828739214), 0.09944025698709223),
((-9.270051230888242, 14.015694133970639, 50.760043828739214), (-9.66394953422925, 14.18421396461166, 51.663617397025604), 0.09944025698709223),
((-9.66394953422925, 14.18421396461166, 51.663617397025604), (-10.057847837570257, 14.35273379525268, 52.567190965311994), 0.09446824413773762),
((-10.057847837570257, 14.35273379525268, 52.567190965311994), (-10.451746140911265, 14.521253625893701, 53.470764533598384), 0.09446824413773762),
((-10.451746140911265, 14.521253625893701, 53.470764533598384), (-10.891683142585556, 14.521743148259224, 54.36879303811575), 0.07694497527671314),
((-10.891683142585556, 14.521743148259224, 54.36879303811575), (-11.331620144259848, 14.522232670624748, 55.26682154263311), 0.07694497527671314),
((-11.331620144259848, 14.522232670624748, 55.26682154263311), (-11.804228581090413, 14.354677010825409, 56.13201884169603), 0.0694428401872336),
((-11.804228581090413, 14.354677010825409, 56.13201884169603), (-12.276837017920979, 14.18712135102607, 56.99721614075895), 0.0694428401872336),
((-12.276837017920979, 14.18712135102607, 56.99721614075895), (-12.767756921706132, 13.856611602997617, 57.80329365224637), 0.0626721632689783),
((-12.767756921706132, 13.856611602997617, 57.80329365224637), (-13.258676825491285, 13.526101854969165, 58.60937116373378), 0.0626721632689783),
((-13.258676825491285, 13.526101854969165, 58.60937116373378), (-13.75299184337197, 13.04268039015944, 59.33183663035405), 0.05656162735025291),
((-13.75299184337197, 13.04268039015944, 59.33183663035405), (-14.247306861252653, 12.559258925349715, 60.05430209697431), 0.05656162735025291),
((-14.247306861252653, 12.559258925349715, 60.05430209697431), (-14.729997481546034, 11.937614260343897, 60.67120377110933), 0.05104686868360325),
((-14.729997481546034, 11.937614260343897, 60.67120377110933), (-15.212688101839415, 11.31596959533808, 61.288105445244355), 0.05104686868360325),
((-15.212688101839415, 11.31596959533808, 61.288105445244355), (-15.695378722132796, 10.694324930332263, 61.90500711937938), 0.04849452524942309),
((-15.695378722132796, 10.694324930332263, 61.90500711937938), (-16.178069342426177, 10.072680265326445, 62.5219087935144), 0.04849452524942309),
((-10.451746140911265, 14.521253625893701, 53.470764533598384), (-10.845644444252272, 14.689773456534722, 54.374338101884774), 0.0852575903343082),
((-10.845644444252272, 14.689773456534722, 54.374338101884774), (-11.23954274759328, 14.858293287175742, 55.277911670171164), 0.0852575903343082),
((-1.3600510441524924, 8.836141303409613, 29.970758443601177), (-1.457006364949507, 9.31793726705131, 30.84166160422681), 0.25034408974245487),
((-1.457006364949507, 9.31793726705131, 30.84166160422681), (-1.5539616857465217, 9.799733230693006, 31.712564764852445), 0.25034408974245487),
((-1.5539616857465217, 9.799733230693006, 31.712564764852445), (-1.6509170065435363, 10.281529194334702, 32.583467925478075), 0.2378268852553321),
((-1.6509170065435363, 10.281529194334702, 32.583467925478075), (-1.747872327340551, 10.763325157976398, 33.454371086103706), 0.2378268852553321),
((-1.747872327340551, 10.763325157976398, 33.454371086103706), (-1.8448276481375656, 11.245121121618094, 34.325274246729336), 0.2259355409925655),
((-1.8448276481375656, 11.245121121618094, 34.325274246729336), (-1.9417829689345802, 11.72691708525979, 35.196177407354966), 0.2259355409925655),
((-1.9417829689345802, 11.72691708525979, 35.196177407354966), (-2.0387382897315947, 12.208713048901487, 36.0670805679806), 0.2146387639429372),
((-2.0387382897315947, 12.208713048901487, 36.0670805679806), (-2.1356936105286093, 12.690509012543183, 36.93798372860623), 0.2146387639429372),
((-2.1356936105286093, 12.690509012543183, 36.93798372860623), (-2.3184359983362572, 13.175281850954836, 37.793320220775634), 0.17482461472379698),
((-2.3184359983362572, 13.175281850954836, 37.793320220775634), (-2.501178386143905, 13.660054689366488, 38.64865671294504), 0.17482461472379698),
((-2.501178386143905, 13.660054689366488, 38.64865671294504), (-2.7683170610481, 14.144114988533941, 39.48191690948652), 0.15777921478822676),
((-2.7683170610481, 14.144114988533941, 39.48191690948652), (-3.035455735952295, 14.628175287701394, 40.315177106028), 0.15777921478822676),
((-3.035455735952295, 14.628175287701394, 40.315177106028), (-3.3849576113342734, 15.107839056464384, 41.12001939370961), 0.14239574134637464),
((-3.3849576113342734, 15.107839056464384, 41.12001939370961), (-3.734459486716252, 15.587502825227373, 41.92486168139122), 0.14239574134637464),
((-3.734459486716252, 15.587502825227373, 41.92486168139122), (-4.163664642269355, 16.05911953267671, 42.69516072442664), 0.1285121565651031),
((-4.163664642269355, 16.05911953267671, 42.69516072442664), (-4.592869797822458, 16.530736240126046, 43.465459767462065), 0.1285121565651031),
((-4.592869797822458, 16.530736240126046, 43.465459767462065), (-5.098511723151768, 16.990716598348087, 44.19535312501452), 0.11598222130000553),
((-5.098511723151768, 16.990716598348087, 44.19535312501452), (-5.604153648481078, 17.450696956570127, 44.925246482566976), 0.11598222130000553),
((-5.604153648481078, 17.450696956570127, 44.925246482566976), (-6.109795573810388, 17.910677314792167, 45.65513984011943), 0.11018311023500525),
((-6.109795573810388, 17.910677314792167, 45.65513984011943), (-6.615437499139698, 18.370657673014207, 46.38503319767189), 0.11018311023500525),
((-6.615437499139698, 18.370657673014207, 46.38503319767189), (-7.121079424469007, 18.830638031236248, 47.11492655522434), 0.10467395472325498),
((-7.121079424469007, 18.830638031236248, 47.11492655522434), (-7.626721349798317, 19.290618389458288, 47.8448199127768), 0.10467395472325498),
((-7.626721349798317, 19.290618389458288, 47.8448199127768), (-8.132363275127627, 19.75059874768033, 48.574713270329255), 0.09944025698709223),
((-8.132363275127627, 19.75059874768033, 48.574713270329255), (-8.638005200456938, 20.21057910590237, 49.30460662788171), 0.09944025698709223),
((-8.638005200456938, 20.21057910590237, 49.30460662788171), (-9.143647125786249, 20.67055946412441, 50.03449998543417), 0.09446824413773762),
((-9.143647125786249, 20.67055946412441, 50.03449998543417), (-9.64928905111556, 21.13053982234645, 50.76439334298662), 0.09446824413773762),
((-9.64928905111556, 21.13053982234645, 50.76439334298662), (-10.078494206668662, 21.602156529795785, 51.534692386022044), 0.07694497527671314),
((-10.078494206668662, 21.602156529795785, 51.534692386022044), (-10.507699362221764, 22.07377323724512, 52.304991429057466), 0.07694497527671314),
((-10.507699362221764, 22.07377323724512, 52.304991429057466), (-10.857201237603743, 22.55343700600811, 53.109833716739075), 0.0694428401872336),
((-10.857201237603743, 22.55343700600811, 53.109833716739075), (-11.206703112985721, 23.0331007747711, 53.914676004420684), 0.0694428401872336),
((-11.206703112985721, 23.0331007747711, 53.914676004420684), (-11.473841787889917, 23.517161073938553, 54.747936200962165), 0.0626721632689783),
((-11.473841787889917, 23.517161073938553, 54.747936200962165), (-11.740980462794113, 24.001221373106006, 55.581196397503646), 0.0626721632689783),
((-11.740980462794113, 24.001221373106006, 55.581196397503646), (-11.923722850601761, 24.48599421151766, 56.43653288967305), 0.05656162735025291),
((-11.923722850601761, 24.48599421151766, 56.43653288967305), (-12.10646523840941, 24.970767049929314, 57.29186938184246), 0.05656162735025291),
((-12.10646523840941, 24.970767049929314, 57.29186938184246), (-12.203420559206425, 25.452563013571012, 58.16277254246809), 0.05104686868360325),
((-12.203420559206425, 25.452563013571012, 58.16277254246809), (-12.30037588000344, 25.93435897721271, 59.03367570309372), 0.05104686868360325),
((-12.30037588000344, 25.93435897721271, 59.03367570309372), (-12.397331200800455, 26.41615494085441, 59.90457886371935), 0.04849452524942309),
((-12.397331200800455, 26.41615494085441, 59.90457886371935), (-12.49428652159747, 26.897950904496106, 60.77548202434498), 0.04849452524942309),
((-9.64928905111556, 21.13053982234645, 50.76439334298662), (-10.15493097644487, 21.59052018056849, 51.49428670053908), 0.0852575903343082),
((-10.15493097644487, 21.59052018056849, 51.49428670053908), (-10.66057290177418, 22.05050053879053, 52.224180058091534), 0.0852575903343082),
((-2.1356936105286093, 12.690509012543183, 36.93798372860623), (-2.232648931325624, 13.17230497618488, 37.80888688923186), 0.1937114844585008),
((-2.232648931325624, 13.17230497618488, 37.80888688923186), (-2.3296042521226386, 13.654100939826575, 38.67979004985749), 0.1937114844585008),
((-2.3296042521226386, 13.654100939826575, 38.67979004985749), (-2.426559572919653, 14.135896903468272, 39.55069321048312), 0.18402591023557577),
((-2.426559572919653, 14.135896903468272, 39.55069321048312), (-2.523514893716668, 14.617692867109968, 40.42159637110875), 0.18402591023557577),
((-2.523514893716668, 14.617692867109968, 40.42159637110875), (-2.6204702145136824, 15.099488830751664, 41.29249953173438), 0.17482461472379698),
((-2.6204702145136824, 15.099488830751664, 41.29249953173438), (-2.717425535310697, 15.58128479439336, 42.16340269236001), 0.17482461472379698),
((-2.717425535310697, 15.58128479439336, 42.16340269236001), (-2.8143808561077117, 16.063080758035056, 43.03430585298564), 0.16608338398760714),
((-2.8143808561077117, 16.063080758035056, 43.03430585298564), (-2.9113361769047263, 16.544876721676754, 43.90520901361127), 0.16608338398760714),
((-2.9113361769047263, 16.544876721676754, 43.90520901361127), (-3.081712797390237, 16.93518873392091, 44.80998983805985), 0.1352759542790559),
((-3.081712797390237, 16.93518873392091, 44.80998983805985), (-3.2520894178757476, 17.325500746165066, 45.71477066250843), 0.1352759542790559),
((-3.2520894178757476, 17.325500746165066, 45.71477066250843), (-3.493347415063828, 17.618510153908005, 46.6399409526534), 0.12208654873684793),
((-3.493347415063828, 17.618510153908005, 46.6399409526534), (-3.734605412251909, 17.911519561650945, 47.565111242798366), 0.12208654873684793),
((-3.734605412251909, 17.911519561650945, 47.565111242798366), (-4.0431481850898425, 18.102858269506704, 48.49687884054234), 0.11018311023500525),
((-4.0431481850898425, 18.102858269506704, 48.49687884054234), (-4.351690957927776, 18.294196977362464, 49.42864643828631), 0.11018311023500525),
((-4.351690957927776, 18.294196977362464, 49.42864643828631), (-4.722918844333763, 18.38101256590404, 50.35312083487105), 0.09944025698709223),
((-4.722918844333763, 18.38101256590404, 50.35312083487105), (-5.09414673073975, 18.467828154445616, 51.27759523145579), 0.09944025698709223),
((-5.09414673073975, 18.467828154445616, 51.27759523145579), (-5.5225255779702245, 18.44882640320869, 52.18099464295406), 0.08974483193085074),
((-5.5225255779702245, 18.44882640320869, 52.18099464295406), (-5.950904425200699, 18.429824651971767, 53.08439405445233), 0.08974483193085074),
((-5.950904425200699, 18.429824651971767, 53.08439405445233), (-6.379283272431174, 18.410822900734843, 53.9877934659506), 0.0852575903343082),
((-6.379283272431174, 18.410822900734843, 53.9877934659506), (-6.807662119661648, 18.39182114949792, 54.89119287744887), 0.0852575903343082),
((-2.9113361769047263, 16.544876721676754, 43.90520901361127), (-3.008291497701741, 17.026672685318452, 44.7761121742369), 0.14989025404881542),
((-3.008291497701741, 17.026672685318452, 44.7761121742369), (-3.1052468184987556, 17.50846864896015, 45.64701533486253), 0.14989025404881542),
((8.489069938494105e-16, 1.035276180410083, 13.863703305156271), (9.080528924183441e-16, 1.2940952255126037, 14.829629131445339), 0.5688000922764596),
((9.080528924183441e-16, 1.2940952255126037, 14.829629131445339), (9.671987909872776e-16, 1.5529142706151244, 15.795554957734407), 0.5688000922764596),
((9.671987909872776e-16, 1.5529142706151244, 15.795554957734407), (1.026344689556211e-15, 1.8117333157176452, 16.761480784023476), 0.5403600876626365),
((1.026344689556211e-15, 1.8117333157176452, 16.761480784023476), (1.0854905881251446e-15, 2.070552360820166, 17.727406610312546), 0.5403600876626365),
((1.0854905881251446e-15, 2.070552360820166, 17.727406610312546), (1.144636486694078e-15, 2.3293714059226867, 18.693332436601615), 0.5133420832795047),
((1.144636486694078e-15, 2.3293714059226867, 18.693332436601615), (1.2037823852630115e-15, 2.5881904510252074, 19.659258262890685), 0.5133420832795047),
((1.2037823852630115e-15, 2.5881904510252074, 19.659258262890685), (1.262928283831945e-15, 2.847009496127728, 20.625184089179754), 0.48767497911552943),
((1.262928283831945e-15, 2.847009496127728, 20.625184089179754), (1.3220741824008785e-15, 3.105828541230249, 21.591109915468824), 0.48767497911552943),
((1.3220741824008785e-15, 3.105828541230249, 21.591109915468824), (-0.13898236906210015, 3.3691643464872407, 22.545750242900855), 0.3972143184582181),
((-0.13898236906210015, 3.3691643464872407, 22.545750242900855), (-0.27796473812420164, 3.6325001517442326, 23.500390570332886), 0.3972143184582181),
((-0.27796473812420164, 3.6325001517442326, 23.500390570332886), (-0.5532243425247125, 3.8952271852464073, 24.425164410821697), 0.35848592240854177),
((-0.5532243425247125, 3.8952271852464073, 24.425164410821697), (-0.8284839469252234, 4.157954218748582, 25.34993825131051), 0.35848592240854177),
((-0.8284839469252234, 4.157954218748582, 25.34993825131051), (-1.234663171567647, 4.41495879763639, 26.22684593396563), 0.3235335449737089),
((-1.234663171567647, 4.41495879763639, 26.22684593396563), (-1.6408423962100707, 4.671963376524198, 27.103753616620754), 0.3235335449737089),
((-1.6408423962100707, 4.671963376524198, 27.103753616620754), (-2.1700354245087623, 4.918243199007965, 27.915727130867015), 0.2919890243387723),
((-2.1700354245087623, 4.918243199007965, 27.915727130867015), (-2.699228452807454, 5.164523021491732, 28.727700645113277), 0.2919890243387723),
((-2.699228452807454, 5.164523021491732, 28.727700645113277), (-3.3411351444147277, 5.395284530965957, 29.45893585010206), 0.263520094465742),
((-3.3411351444147277, 5.395284530965957, 29.45893585010206), (-3.9830418360220015, 5.6260460404401815, 30.190171055090836), 0.263520094465742),
((-3.9830418360220015, 5.6260460404401815, 30.190171055090836), (-4.624948527629275, 5.856807549914406, 30.921406260079614), 0.25034408974245487),
((-4.624948527629275, 5.856807549914406, 30.921406260079614), (-5.2668552192365485, 6.087569059388631, 31.652641465068392), 0.25034408974245487),
((-5.2668552192365485, 6.087569059388631, 31.652641465068392), (-5.908761910843822, 6.318330568862856, 32.38387667005717), 0.2378268852553321),
((-5.908761910843822, 6.318330568862856, 32.38387667005717), (-6.550668602451095, 6.549092078337081, 33.11511187504595), 0.2378268852553321),
((-6.550668602451095, 6.549092078337081, 33.11511187504595), (-7.1925752940583685, 6.7798535878113055, 33.846347080034725), 0.2259355409925655),
((-7.1925752940583685, 6.7798535878113055, 33.846347080034725), (-7.834481985665642, 7.01061509728553, 34.5775822850235), 0.2259355409925655),
((-7.834481985665642, 7.01061509728553, 34.5775822850235), (-8.476388677272915, 7.241376606759755, 35.30881749001228), 0.2146387639429372),
((-8.476388677272915, 7.241376606759755, 35.30881749001228), (-9.118295368880188, 7.47213811623398, 36.04005269500106), 0.2146387639429372),
((-9.118295368880188, 7.47213811623398, 36.04005269500106), (-9.712931279236598, 7.629139802658484, 36.82856940666573), 0.17482461472379698),
((-9.712931279236598, 7.629139802658484, 36.82856940666573), (-10.307567189593007, 7.786141489082988, 37.6170861183304), 0.17482461472379698),
((-10.307567189593007, 7.786141489082988, 37.6170861183304), (-10.848417363229125, 7.86766320912659, 38.45424518257023), 0.15777921478822676),
((-10.848417363229125, 7.86766320912659, 38.45424518257023), (-11.389267536865242, 7.949184929170192, 39.29140424681007), 0.15777921478822676),
((-11.389267536865242, 7.949184929170192, 39.29140424681007), (-11.870406306098534, 7.954333513808577, 40.168033573730455), 0.14239574134637464),
((-11.870406306098534, 7.954333513808577, 40.168033573730455), (-12.351545075331826, 7.959482098446962, 41.04466290065084), 0.14239574134637464),
((-12.351545075331826, 7.959482098446962, 41.04466290065084), (-12.767700983121811, 7.888201138709421, 41.95115795589957), 0.1285121565651031),
((-12.767700983121811, 7.888201138709421, 41.95115795589957), (-13.183856890911796, 7.8169201789718805, 42.857653011148294), 0.1285121565651031),
((-13.183856890911796, 7.8169201789718805, 42.857653011148294), (-13.530470446046508, 7.669990643969799, 43.78408204520376), 0.11598222130000553),
((-13.530470446046508, 7.669990643969799, 43.78408204520376), (-13.877084001181219, 7.523061108967717, 44.71051107925923), 0.11598222130000553),
((-13.877084001181219, 7.523061108967717, 44.71051107925923), (-14.22369755631593, 7.376131573965635, 45.636940113314694), 0.11018311023500525),
((-14.22369755631593, 7.376131573965635, 45.636940113314694), (-14.570311111450641, 7.229202038963553, 46.56336914737016), 0.11018311023500525),
((-14.570311111450641, 7.229202038963553, 46.56336914737016), (-14.916924666585352, 7.082272503961471, 47.48979818142563), 0.10467395472325498),
((-14.916924666585352, 7.082272503961471, 47.48979818142563), (-15.263538221720063, 6.9353429689593895, 48.41622721548109), 0.10467395472325498),
((-15.263538221720063, 6.9353429689593895, 48.41622721548109), (-15.610151776854774, 6.788413433957308, 49.34265624953656), 0.09944025698709223),
((-15.610151776854774, 6.788413433957308, 49.34265624953656), (-15.956765331989486, 6.641483898955226, 50.26908528359203), 0.09944025698709223),
